year,geo_name,geo,child_mortality
2017,"Pike County","05000US29163",67.9
2017,"Bee County","05000US48025",67.8
2017,"DeKalb County, GA","05000US13089",67.8
2017,"Evangeline Parish","05000US22039",67.8
2017,"De Soto Parish","05000US22031",67.8
2015,"White County","05000US18181",67.8
2015,"Buchanan County","05000US29021",67.8
2017,"Cuyahoga County, OH","05000US39035",67.8
2017,"Tuscaloosa County, AL","05000US01125",67.8
2017,"Faulkner County, AR","05000US05045",67.8
2015,"Greene County","05000US18055",67.8
2016,"Fayette County","05000US39047",67.7
2016,"Pacific County","05000US53049",67.7
2015,"Sharp County","05000US05135",67.7
2015,"Limestone County","05000US48293",67.7
2016,"Smith County, TX","05000US48423",67.7
2016,"Jefferson County, TX","05000US48245",67.7
2015,"Edgecombe County","05000US37065",67.7
2015,"Zavala County","05000US48507",67.7
2016,"Vernon County","05000US29217",67.7
2015,"Leon County, FL","05000US12073",67.7
2015,"Atchison County","05000US20005",67.7
2016,"Clay County","05000US28025",67.7
2016,"Madison County, TN","05000US47113",67.7
2016,"Union County","05000US13291",67.7
2016,"Cape Girardeau County","05000US29031",67.7
2015,"Reno County","05000US20155",67.6
2017,"Ward County","05000US38101",67.6
2016,"Brown County","05000US39015",67.6
2017,"Knox County","05000US17095",67.6
2015,"Monroe County","05000US13207",67.6
2017,"Henry County","05000US18065",67.6
2017,"Genesee County, MI","05000US26049",67.6
2017,"Jefferson Davis Parish","05000US22053",67.6
2017,"Kay County","05000US40071",67.6
2017,"Alcorn County","05000US28003",67.6
2015,"Bryan County","05000US40013",67.6
2016,"Kanabec County","05000US27065",67.5
2017,"Lea County","05000US35025",67.5
2016,"Stephens County","05000US40137",67.5
2015,"Fayette County, PA","05000US42051",67.5
2017,"Lee County, AL","05000US01081",67.5
2016,"Pike County","05000US29163",67.5
2016,"Putnam County","05000US18133",67.5
2017,"Adams County","05000US17001",67.5
2017,"Whitman County","05000US53075",67.5
2015,"Peach County","05000US13225",67.5
2017,"Hampshire County","05000US54027",67.5
2015,"Walker County","05000US48471",67.4
2016,"Hamilton County, TN","05000US47065",67.4
2017,"Saginaw County, MI","05000US26145",67.4
2015,"Roane County","05000US47145",67.4
2015,"Sedgwick County, KS","05000US20173",67.4
2015,"Claiborne County","05000US47025",67.4
2017,"Yankton County","05000US46135",67.4
2015,"Harrison County","05000US48203",67.4
2017,"Frio County","05000US48163",67.4
2017,"Brown County","05000US39015",67.4
2017,"Mercer County","05000US21167",67.4
2015,"Clark County","05000US05019",67.4
2015,"Pawnee County","05000US40117",67.4
2017,"Taylor County","05000US21217",67.4
2015,"New Castle County, DE","05000US10003",67.4
2016,"Muhlenberg County","05000US21177",67.3
2015,"Delaware County, IN","05000US18035",67.3
2015,"Knox County","05000US18083",67.3
2015,"Holmes County","05000US39075",67.3
2016,"Sanpete County","05000US49039",67.3
2015,"Hamilton County","05000US19079",67.3
2016,"Clay County","05000US18021",67.3
2016,"Morgan County","05000US47129",67.2
2015,"Houston County, GA","05000US13153",67.2
2016,"Ector County, TX","05000US48135",67.2
2016,"White County","05000US05145",67.2
2015,"Cheatham County","05000US47021",67.2
2017,"Laurel County","05000US21125",67.2
2015,"Somerset County","05000US24039",67.2
2015,"Wise County","05000US51195",67.1
2016,"Columbia County","05000US12023",67.1
2017,"Mecosta County","05000US26107",67.1
2016,"Wayne County","05000US13305",67.1
2017,"Anderson County, SC","05000US45007",67.0
2015,"Des Moines County","05000US19057",67.0
2015,"Jasper County","05000US28061",67.0
2015,"Campbell County","05000US56005",67.0
2015,"Rapides Parish, LA","05000US22079",67.0
2016,"Vernon County","05000US55123",67.0
2015,"Hardin County","05000US39065",67.0
2015,"Chester County","05000US45023",67.0
2015,"Lowndes County","05000US28087",67.0
2017,"Jefferson County, NY","05000US36045",67.0
2015,"St. James Parish","05000US22093",67.0
2016,"Greene County","05000US42059",67.0
2016,"Washington County","05000US13303",66.9
2016,"Jefferson County","05000US47089",66.9
2015,"Logan County","05000US54045",66.9
2016,"Harnett County, NC","05000US37085",66.9
2016,"Buchanan County","05000US29021",66.9
2015,"Fayette County","05000US39047",66.9
2016,"Clatsop County","05000US41007",66.9
2017,"Lee County","05000US51105",66.9
2015,"Andrews County","05000US48003",66.9
2017,"Jackson County, MS","05000US28059",66.9
2015,"Berkeley County, WV","05000US54003",66.8
2017,"Livingston County","05000US17105",66.8
2016,"Saline County","05000US20169",66.8
2015,"Dallas County","05000US29059",66.8
2015,"Jefferson County, KY","05000US21111",66.8
2016,"Walton County","05000US12131",66.8
2015,"Ohio County","05000US21183",66.8
2015,"Bennington County","05000US50003",66.8
2016,"Champaign County, IL","05000US17019",66.8
2015,"Spalding County","05000US13255",66.7
2017,"Henry County","05000US51089",66.7
2017,"Alamance County, NC","05000US37001",66.7
2016,"Anderson County","05000US47001",66.7
2016,"Juab County","05000US49023",66.7
2016,"Mahoning County, OH","05000US39099",66.7
2015,"Guilford County, NC","05000US37081",66.7
2015,"DeWitt County","05000US48123",66.6
2016,"Madison County","05000US16065",66.6
2017,"Fayette County","05000US47047",66.6
2016,"Terrebonne Parish, LA","05000US22109",66.6
2015,"De Witt County","05000US17039",66.6
2016,"Kosciusko County","05000US18085",66.6
2016,"Franklin County","05000US13119",66.6
2015,"Hopewell city","05000US51670",66.5
2016,"Marion County","05000US17121",66.5
2016,"Evangeline Parish","05000US22039",66.5
2017,"Livingston Parish, LA","05000US22063",66.5
2016,"Randolph County","05000US01111",66.5
2016,"Lavaca County","05000US48285",66.5
2016,"Dodge County","05000US13091",66.5
2015,"Mayes County","05000US40097",66.5
2015,"Grant County","05000US18053",66.5
2016,"Wood County","05000US54107",66.5
2016,"Montgomery County, OH","05000US39113",66.5
2017,"Macon County","05000US47111",66.5
2017,"Vanderburgh County, IN","05000US18163",66.5
2017,"Cowley County","05000US20035",66.4
2016,"Roane County","05000US47145",66.4
2016,"Montgomery County, TN","05000US47125",66.4
2015,"Union County","05000US13291",66.4
2015,"Klamath County","05000US41035",66.4
2017,"Washington County, TN","05000US47179",66.4
2015,"DeKalb County, GA","05000US13089",66.4
2015,"Haralson County","05000US13143",66.4
2017,"Barren County","05000US21009",66.4
2016,"New Castle County, DE","05000US10003",66.4
2015,"Cuyahoga County, OH","05000US39035",66.3
2016,"Yates County","05000US36123",66.3
2016,"Bourbon County","05000US20011",66.3
2015,"Lea County","05000US35025",66.3
2017,"Adams County","05000US28001",66.3
2016,"Wise County","05000US48497",66.3
2015,"Mohave County, AZ","05000US04015",66.3
2016,"Coffee County","05000US13069",66.2
2015,"St. Joseph County, IN","05000US18141",66.2
2016,"Wayne County","05000US28153",66.2
2017,"Tift County","05000US13277",66.2
2015,"Hillsborough County, FL","05000US12057",66.2
2015,"Clatsop County","05000US41007",66.2
2015,"Hancock County","05000US28045",66.2
2015,"Aransas County","05000US48007",66.2
2017,"Brown County","05000US48049",66.2
2017,"Ector County, TX","05000US48135",66.2
2015,"Jefferson County, TX","05000US48245",66.2
2016,"San Juan County","05000US49037",66.2
2017,"Okmulgee County","05000US40111",66.2
2017,"Decatur County","05000US13087",66.2
2015,"Eddy County","05000US35015",66.1
2015,"Wyoming County","05000US42131",66.1
2015,"Franklin Parish","05000US22041",66.1
2015,"San Juan County","05000US49037",66.1
2016,"Ward County","05000US38101",66.1
2015,"Troup County","05000US13285",66.1
2015,"Brookings County","05000US46011",66.1
2015,"Marion County, FL","05000US12083",66.1
2017,"Sheridan County","05000US56033",66.1
2015,"Franklin County","05000US37069",66.1
2016,"Union County","05000US05139",66.1
2015,"Wood County","05000US54107",66.1
2015,"Pulaski County","05000US29169",66.1
2017,"Logan County","05000US39091",66.0
2016,"Cascade County","05000US30013",66.0
2015,"Horry County, SC","05000US45051",66.0
2016,"Highlands County, FL","05000US12055",66.0
2017,"Pine County","05000US27115",66.0
2016,"George County","05000US28039",66.0
2016,"Grady County","05000US13131",66.0
2015,"Cascade County","05000US30013",66.0
2016,"Branch County","05000US26023",66.0
2015,"Lake County, IN","05000US18089",66.0
2017,"Tippecanoe County, IN","05000US18157",66.0
2017,"Dodge County","05000US13091",65.9
2016,"Vanderburgh County, IN","05000US18163",65.9
2016,"Logan County","05000US05083",65.9
2016,"Marion County","05000US29127",65.9
2017,"Mercer County, PA","05000US42085",65.9
2017,"Taylor County, TX","05000US48441",65.9
2017,"Talladega County","05000US01121",65.9
2017,"Nash County","05000US37127",65.8
2015,"Bladen County","05000US37017",65.8
2015,"Saginaw County, MI","05000US26145",65.8
2016,"Lake County, IN","05000US18089",65.8
2017,"Schenectady County, NY","05000US36093",65.8
2017,"Barbour County","05000US01005",65.8
2016,"Tulsa County, OK","05000US40143",65.8
2017,"Acadia Parish","05000US22001",65.8
2015,"Marshall County","05000US18099",65.8
2017,"Garfield County","05000US40047",65.8
2017,"Rowan County, NC","05000US37159",65.7
2017,"Jefferson Parish, LA","05000US22051",65.7
2017,"Polk County","05000US48373",65.7
2017,"Cape Girardeau County","05000US29031",65.7
2015,"Liberty County","05000US48291",65.7
2017,"Perry County","05000US21193",65.7
2015,"Leake County","05000US28079",65.7
2017,"Buchanan County","05000US51027",65.7
2016,"Craven County, NC","05000US37049",65.7
2017,"Wayne County, NC","05000US37191",65.7
2015,"Trumbull County, OH","05000US39155",65.7
2015,"Knox County","05000US23013",65.7
2015,"Pasquotank County","05000US37139",65.6
2016,"Gray County","05000US48179",65.6
2015,"Garland County","05000US05051",65.6
2017,"Prince George County","05000US51149",65.6
2017,"Rockdale County","05000US13247",65.6
2016,"Putnam County","05000US12107",65.6
2016,"Tate County","05000US28137",65.6
2016,"Marion County, FL","05000US12083",65.6
2015,"Daviess County","05000US18027",65.6
2016,"Benton County","05000US27009",65.6
2017,"Lyon County","05000US32019",65.6
2016,"Marion County","05000US47115",65.5
2017,"Lake County, IN","05000US18089",65.5
2017,"Kenton County, KY","05000US21117",65.5
2017,"Bay County, FL","05000US12005",65.5
2015,"Bourbon County","05000US20011",65.5
2016,"Bulloch County","05000US13031",65.5
2017,"Franklin County","05000US37069",65.5
2017,"Berrien County","05000US13019",65.5
2015,"Greene County","05000US05055",65.5
2016,"Marshall County","05000US40095",65.5
2016,"Beaufort County","05000US37013",65.4
2016,"Weakley County","05000US47183",65.4
2016,"Gage County","05000US31067",65.4
2015,"Lonoke County","05000US05085",65.4
2015,"Todd County","05000US27153",65.4
2016,"Ohio County","05000US54069",65.4
2015,"Coconino County, AZ","05000US04005",65.4
2016,"Dawson County","05000US31047",65.4
2016,"Lafourche Parish","05000US22057",65.3
2015,"Lake County","05000US30047",65.3
2015,"Warren County","05000US37185",65.3
2016,"Decatur County","05000US18031",65.3
2016,"Greene County","05000US18055",65.3
2015,"Lee County","05000US28081",65.3
2015,"Pickens County, SC","05000US45077",65.3
2015,"Osceola County","05000US26133",65.3
2015,"Yates County","05000US36123",65.3
2016,"Teller County","05000US08119",65.2
2017,"Wasco County","05000US41065",65.2
2016,"Orange County","05000US51137",65.2
2016,"DeKalb County, GA","05000US13089",65.2
2015,"Clinton County","05000US18023",65.2
2017,"Pickaway County","05000US39129",65.2
2017,"Wharton County","05000US48481",65.1
2015,"Robertson County","05000US48395",65.1
2015,"Berrien County, MI","05000US26021",65.1
2015,"Orange County","05000US51137",65.1
2015,"Jackson County, MO","05000US29095",65.1
2016,"Brookings County","05000US46011",65.1
2015,"Pontotoc County","05000US28115",65.1
2017,"Noble County","05000US18113",65.1
2015,"Pontotoc County","05000US40123",65.1
2017,"Pittsburg County","05000US40121",65.1
2015,"Iron County","05000US49021",65.0
2017,"Monroe County","05000US55081",65.0
2017,"Carter County","05000US21043",65.0
2015,"Jefferson County","05000US16051",65.0
2015,"Richland County, OH","05000US39139",65.0
2016,"Bryan County","05000US13029",65.0
2015,"Dale County","05000US01045",64.9
2015,"Kankakee County, IL","05000US17091",64.9
2016,"Lincoln County","05000US47103",64.9
2017,"Greene County","05000US47059",64.9
2016,"Monongalia County, WV","05000US54061",64.9
2017,"Brantley County","05000US13025",64.9
2017,"Berrien County, MI","05000US26021",64.8
2015,"Lucas County, OH","05000US39095",64.8
2015,"Denver County, CO","05000US08031",64.8
2015,"Rush County","05000US18139",64.8
2015,"Levy County","05000US12075",64.8
2015,"Jefferson County","05000US05069",64.8
2016,"Sedgwick County, KS","05000US20173",64.8
2016,"Okanogan County","05000US53047",64.7
2016,"Avoyelles Parish","05000US22009",64.7
2015,"Warren County","05000US47177",64.7
2017,"Bossier Parish, LA","05000US22015",64.7
2016,"Stokes County","05000US37169",64.7
2015,"Montgomery County, TN","05000US47125",64.7
2017,"Herkimer County","05000US36043",64.7
2017,"Madison County, AL","05000US01089",64.7
2017,"Marion County, FL","05000US12083",64.7
2015,"Monroe County","05000US28095",64.7
2016,"Chilton County","05000US01021",64.7
2016,"Okmulgee County","05000US40111",64.7
2015,"Beaufort County","05000US37013",64.7
2017,"McLennan County, TX","05000US48309",64.7
2016,"Cuyahoga County, OH","05000US39035",64.7
2017,"Caldwell County","05000US37027",64.7
2017,"Bulloch County","05000US13031",64.7
2016,"Duplin County","05000US37061",64.7
2017,"Victoria County","05000US48469",64.6
2017,"Fairbanks North Star Borough, AK","05000US02090",64.6
2016,"Glenn County","05000US06021",64.6
2017,"Kosciusko County","05000US18085",64.6
2016,"Taos County","05000US35055",64.6
2016,"Guilford County, NC","05000US37081",64.5
2017,"Cass County","05000US26027",64.5
2015,"Ross County","05000US39141",64.5
2017,"Sampson County","05000US37163",64.5
2016,"Minidoka County","05000US16067",64.5
2015,"Natrona County","05000US56025",64.5
2015,"Wabash County","05000US18169",64.5
2016,"Long County","05000US13183",64.5
2017,"Lawrence County","05000US01079",64.5
2015,"Cook County, IL","05000US17031",64.4
2016,"Kenton County, KY","05000US21117",64.4
2016,"San Juan County, NM","05000US35045",64.4
2017,"Henderson County","05000US21101",64.4
2015,"Taylor County","05000US55119",64.4
2016,"Anderson County, SC","05000US45007",64.4
2017,"Peoria County, IL","05000US17143",64.4
2016,"St. Joseph County, IN","05000US18141",64.4
2016,"Bryan County","05000US40013",64.4
2017,"San Juan County, NM","05000US35045",64.4
2015,"Smith County, TX","05000US48423",64.4
2017,"Kankakee County, IL","05000US17091",64.4
2017,"Roseau County","05000US27135",64.4
2017,"Minidoka County","05000US16067",64.4
2017,"Cass County","05000US31025",64.3
2017,"Madison County","05000US39097",64.3
2017,"Dallas County","05000US29059",64.3
2016,"Dunklin County","05000US29069",64.3
2016,"Decatur County","05000US13087",64.3
2016,"Pike County","05000US13231",64.3
2015,"Ashtabula County, OH","05000US39007",64.3
2016,"Montezuma County","05000US08083",64.3
2016,"Hertford County","05000US37091",64.3
2015,"Lamar County","05000US48277",64.3
2016,"Campbell County","05000US56005",64.3
2017,"Mahoning County, OH","05000US39099",64.3
2015,"Lawrence County","05000US46081",64.3
2016,"Dorchester County","05000US24019",64.3
2016,"Mason County","05000US54053",64.3
2017,"Cleveland County, NC","05000US37045",64.3
2015,"Russell County","05000US51167",64.3
2015,"Lafayette County","05000US28071",64.3
2015,"Madison County","05000US39097",64.2
2015,"Meeker County","05000US27093",64.2
2016,"Jackson County, MS","05000US28059",64.2
2015,"Alcorn County","05000US28003",64.2
2017,"Cheatham County","05000US47021",64.2
2016,"Livingston Parish, LA","05000US22063",64.2
2017,"Perry County","05000US42099",64.2
2017,"Mendocino County","05000US06045",64.2
2016,"Peoria County, IL","05000US17143",64.1
2015,"Buena Vista County","05000US19021",64.1
2016,"Panola County","05000US48365",64.1
2015,"Stutsman County","05000US38093",64.1
2016,"Rapides Parish, LA","05000US22079",64.1
2016,"Grant County","05000US05053",64.1
2015,"Bedford County","05000US47003",64.1
2015,"Yazoo County","05000US28163",64.1
2016,"Genesee County, MI","05000US26049",64.1
