year,geo_name,geo,hiv_prevalence_rate
2017,"Pitkin County","05000US08097",194.1
2017,"Wilkes County","05000US13317",193.9
2017,"Houston County, GA","05000US13153",193.9
2015,"San Luis Obispo County, CA","05000US06079",193.8
2017,"Rock Island County, IL","05000US17161",193.8
2015,"Garland County","05000US05051",193.8
2017,"Dodge County","05000US55027",193.8
2015,"Lancaster County","05000US51103",193.7
2016,"Champaign County, IL","05000US17019",193.69
2016,"Adams County, CO","05000US08001",193.611
2017,"King and Queen County","05000US51097",193.6
2016,"Chesterfield County, VA","05000US51041",193.533
2017,"Champaign County, IL","05000US17019",193.4
2017,"Lancaster County","05000US45057",193.3
2016,"Amite County","05000US28005",193.139
2017,"Pike County","05000US42103",193.0
2015,"Jack County","05000US48237",192.9
2017,"Webster County","05000US28155",192.9
2016,"San Luis Obispo County, CA","05000US06079",192.701
2016,"Terrebonne Parish, LA","05000US22109",192.627
2015,"LaPorte County, IN","05000US18091",192.5
2016,"Webster County","05000US28155",192.47
2017,"Lamar County","05000US13171",192.4
2017,"Harford County, MD","05000US24025",192.2
2017,"York County, PA","05000US42133",192.1
2017,"Mason County","05000US53045",192.1
2016,"Vermilion Parish","05000US22113",192.093
2016,"Berkeley County, SC","05000US45015",191.834
2015,"Colonial Heights city","05000US51570",191.8
2016,"Sebastian County, AR","05000US05131",191.714
2017,"Sebastian County, AR","05000US05131",191.6
2015,"Candler County","05000US13043",191.5
2017,"DeSoto County, MS","05000US28033",191.3
2016,"Windham County, CT","05000US09015",191.294
2016,"Waller County","05000US48473",191.262
2015,"Amite County","05000US28005",191.2
2017,"Lafayette County","05000US28071",191.1
2015,"Santa Cruz County, CA","05000US06087",191.1
2016,"McLennan County, TX","05000US48309",191.045
2017,"Santa Cruz County, CA","05000US06087",190.8
2016,"Cabell County","05000US54011",190.727
2016,"Dodge County","05000US55027",190.675
2015,"Bernalillo County, NM","05000US35001",190.6
2017,"Barrow County","05000US13013",190.4
2017,"Peoria County, IL","05000US17143",190.4
2017,"Raleigh County","05000US54081",190.2
2016,"Lake County","05000US47095",190.142
2017,"Cabell County","05000US54011",190.1
2017,"Lake County","05000US47095",190.1
2017,"Chesterfield County, VA","05000US51041",190.1
2015,"Concho County","05000US48095",190.1
2017,"Pearl River County","05000US28109",190.0
2017,"McLennan County, TX","05000US48309",189.8
2017,"Windham County, CT","05000US09015",189.8
2015,"Bartow County, GA","05000US13015",189.5
2016,"Mason County","05000US53045",189.463
2016,"Camden County","05000US13039",189.435
2017,"Marion County","05000US48315",189.4
2017,"San Luis Obispo County, CA","05000US06079",189.3
2016,"Ascension Parish, LA","05000US22005",189.169
2016,"Berrien County, MI","05000US26021",189.165
2015,"Comanche County, OK","05000US40031",188.9
2015,"Caroline County","05000US51033",188.9
2015,"Marion County","05000US48315",188.7
2016,"Essex County","05000US51057",188.6
2017,"Henry County","05000US01067",188.6
2016,"De Soto Parish","05000US22031",188.535
2015,"Morris County, NJ","05000US34027",188.4
2017,"Northumberland County","05000US51133",188.4
2015,"Hardeman County","05000US47069",188.3
2016,"Trinity County","05000US48455",188.247
2015,"Early County","05000US13099",188.2
2017,"Chowan County","05000US37041",188.2
2016,"Monterey County, CA","05000US06053",188.181
2015,"Baldwin County, AL","05000US01003",188.1
2016,"Barrow County","05000US13013",188.074
2016,"Upson County","05000US13293",188.046
2015,"Coryell County","05000US48099",188.0
2017,"Hardeman County","05000US47069",188.0
2016,"Peoria County, IL","05000US17143",187.87
2017,"Amite County","05000US28005",187.8
2017,"Camden County","05000US13039",187.8
2017,"Kanawha County, WV","05000US54039",187.7
2015,"York County, PA","05000US42133",187.6
2016,"Polk County","05000US48373",187.559
2016,"Dinwiddie County","05000US51053",187.531
2016,"Floyd County","05000US13115",187.53
2017,"Monterey County, CA","05000US06053",187.5
2015,"Maui County, HI","05000US15009",187.5
2016,"Kanawha County, WV","05000US54039",187.436
2017,"Fluvanna County","05000US51065",187.4
2015,"St. Martin Parish","05000US22099",187.4
2015,"Toombs County","05000US13279",187.4
2016,"Knox County","05000US17095",187.379
2015,"Washington County, AR","05000US05143",187.3
2016,"York County, PA","05000US42133",187.248
2017,"Knox County","05000US17095",187.2
2016,"Santa Cruz County, CA","05000US06087",187.177
2016,"Allen County, OH","05000US39003",187.084
2015,"Lake County","05000US47095",187.0
2016,"Cumberland County, ME","05000US23005",186.744
2016,"Acadia Parish","05000US22001",186.466
2016,"DeSoto County, MS","05000US28033",186.314
2017,"Rensselaer County, NY","05000US36083",186.1
2017,"Lincoln County","05000US28085",186.0
2017,"Kings County, CA","05000US06031",186.0
2015,"Lafayette County","05000US28071",185.9
2016,"Washington County, AR","05000US05143",185.855
2016,"Pearl River County","05000US28109",185.805
2017,"Cumberland County, ME","05000US23005",185.6
2017,"Howard County, MD","05000US24027",185.5
2015,"Calhoun County, AL","05000US01015",185.4
2015,"Middlesex County","05000US51119",185.4
2016,"Angelina County","05000US48005",185.175
2016,"Waynesboro city","05000US51820",185.025
2016,"Kings County, CA","05000US06031",184.947
2017,"Geary County","05000US20061",184.9
2016,"Fayette County, GA","05000US13113",184.659
2016,"Escambia County","05000US01053",184.588
2016,"Hancock County","05000US28045",184.565
2016,"Rensselaer County, NY","05000US36083",184.425
2017,"Angelina County","05000US48005",184.4
2016,"Howard County, MD","05000US24027",184.363
2017,"Washtenaw County, MI","05000US26161",184.3
2017,"Covington city","05000US51580",183.9
2016,"Sedgwick County, KS","05000US20173",183.895
2015,"Fluvanna County","05000US51065",183.8
2016,"Nacogdoches County","05000US48347",183.79
2015,"Cameron County, TX","05000US48061",183.7
2017,"Harrison County","05000US48203",183.7
2015,"Cabell County","05000US54011",183.7
2017,"Karnes County","05000US48255",183.7
2017,"Anderson County, SC","05000US45007",183.6
2017,"Coweta County, GA","05000US13077",183.5
2016,"Smith County, TX","05000US48423",183.244
2017,"Cross County","05000US05037",183.2
2015,"Cook County","05000US13075",183.2
2015,"Elbert County","05000US13105",183.1
2015,"Morgan County","05000US17137",182.7
2017,"Smith County, TX","05000US48423",182.6
2015,"Chatham County","05000US37037",182.5
2017,"Chattahoochee County","05000US13053",182.4
2016,"Logan County","05000US40083",182.32
2015,"Boulder County, CO","05000US08013",182.1
2015,"Columbia County, GA","05000US13073",182.1
2015,"Jefferson Davis Parish","05000US22053",182.1
2015,"Dodge County","05000US55027",182.0
2016,"Morgan County","05000US17137",181.975
2017,"Harris County","05000US13145",181.9
2016,"Lincoln County","05000US28085",181.85
2016,"Prince George County","05000US51149",181.668
2017,"Allegany County","05000US24001",181.6
2015,"Floyd County","05000US13115",181.6
2015,"Montgomery County","05000US37123",181.2
2017,"Nacogdoches County","05000US48347",181.2
2015,"Monterey County, CA","05000US06053",181.2
2017,"Carroll County","05000US05015",181.2
2015,"Plymouth County, MA","05000US25023",181.2
2015,"Autauga County","05000US01001",181.1
2015,"Chickasaw County","05000US28017",181.0
2016,"Boulder County, CO","05000US08013",180.91
2017,"Sedgwick County, KS","05000US20173",180.7
2016,"Cheatham County","05000US47021",180.644
2016,"Harrison County","05000US48203",180.456
2015,"St. Francois County","05000US29187",180.4
2017,"Polk County","05000US48373",180.4
2016,"King and Queen County","05000US51097",180.21
2017,"Oakland County, MI","05000US26125",180.2
2016,"Anderson County, SC","05000US45007",180.195
2016,"Moore County","05000US37125",180.105
2015,"Ingham County, MI","05000US26065",180.1
2017,"Clark County, IN","05000US18019",180.1
2017,"Pinal County, AZ","05000US04021",180.0
2015,"Berkeley County, SC","05000US45015",180.0
2015,"Rensselaer County, NY","05000US36083",180.0
2016,"Jefferson Davis Parish","05000US22053",179.919
2016,"Nueces County, TX","05000US48355",179.817
2015,"Cross County","05000US05037",179.7
2017,"Wilcox County","05000US01131",179.7
2016,"Pulaski County","05000US13235",179.677
2016,"Cumberland County","05000US51049",179.662
2015,"Talbot County","05000US24041",179.6
2015,"Allegany County","05000US24001",179.6
2016,"Osage County","05000US40113",179.56
2015,"Vermilion Parish","05000US22113",179.5
2016,"Harford County, MD","05000US24025",179.478
2016,"Caldwell Parish","05000US22021",179.426
2017,"Parke County","05000US18121",179.4
2017,"Caddo County","05000US40015",179.2
2015,"Cumberland County, PA","05000US42041",179.1
2017,"McKinley County","05000US35031",179.1
2015,"Adams County, CO","05000US08001",178.8
2015,"Leavenworth County","05000US20103",178.8
2015,"Seminole County","05000US13253",178.7
2015,"Covington city","05000US51580",178.5
2017,"Morgan County","05000US17137",178.4
2017,"Crenshaw County","05000US01041",178.3
2015,"Ascension Parish, LA","05000US22005",178.3
2016,"Lee County, AL","05000US01081",178.233
2017,"Nueces County, TX","05000US48355",178.2
2016,"Harris County","05000US13145",177.762
2016,"Norfolk County, MA","05000US25021",177.758
2016,"Caddo County","05000US40015",177.715
2015,"Middlesex County, CT","05000US09007",177.7
2015,"Rock Island County, IL","05000US17161",177.7
2015,"Menominee County","05000US55078",177.6
2016,"Wilkinson County","05000US13319",177.552
2015,"Cumberland County, ME","05000US23005",177.5
2015,"Champaign County, IL","05000US17019",177.4
2016,"Brantley County","05000US13025",177.2
2016,"Culpeper County","05000US51047",177.164
2017,"Doña Ana County, NM","05000US35013",177.1
2016,"Napa County, CA","05000US06055",177.073
2017,"Talbot County","05000US24041",177.0
2017,"Cumberland County","05000US51049",177.0
2017,"Boulder County, CO","05000US08013",176.9
2017,"Hancock County","05000US28045",176.9
2015,"Prince George County","05000US51149",176.9
2015,"Sedgwick County, KS","05000US20173",176.8
2015,"Chesterfield County, VA","05000US51041",176.8
2016,"Wilkes County","05000US13317",176.762
2015,"Berrien County, MI","05000US26021",176.7
2015,"Kings County, CA","05000US06031",176.7
2015,"Oldham County","05000US21185",176.5
2015,"Crenshaw County","05000US01041",176.4
2016,"Lafayette County","05000US28071",176.298
2017,"Washington County, AR","05000US05143",176.2
2015,"McCracken County","05000US21145",176.2
2016,"Leake County","05000US28079",176.169
2015,"Southampton County","05000US51175",176.0
2017,"Cumberland County, PA","05000US42041",176.0
2015,"Johnston County","05000US40069",175.9
2015,"Wilkes County","05000US13317",175.7
2015,"Matagorda County","05000US48321",175.6
2015,"Moore County","05000US37125",175.6
2017,"Middlesex County, CT","05000US09007",175.5
2017,"Osage County","05000US40113",175.4
2016,"Walton County","05000US12131",175.196
2015,"Navarro County","05000US48349",175.1
2016,"Clay County","05000US01027",175.085
2017,"Lancaster County, PA","05000US42071",175.0
2015,"Cumberland County","05000US51049",175.0
2017,"Monroe County, PA","05000US42089",175.0
2017,"Logan County","05000US40083",174.9
2015,"Peoria County, IL","05000US17143",174.9
2015,"Kanawha County, WV","05000US54039",174.7
2017,"Lee County, AL","05000US01081",174.7
2016,"Allegany County","05000US24001",174.679
2017,"Floyd County","05000US18043",174.6
2016,"Cumberland County, PA","05000US42041",174.522
2017,"Hidalgo County, TX","05000US48215",174.5
2015,"Pickens County","05000US01107",174.5
2015,"St. Charles Parish","05000US22089",174.5
2016,"Baldwin County, AL","05000US01003",174.325
2015,"Franklin County","05000US12037",174.3
2017,"Leavenworth County","05000US20103",174.3
2015,"Harford County, MD","05000US24025",174.2
2015,"Allen County, OH","05000US39003",174.2
2017,"Norfolk County, MA","05000US25021",174.1
2015,"Pinal County, AZ","05000US04021",174.1
2016,"Rockingham County","05000US37157",173.77
2016,"McCracken County","05000US21145",173.759
2016,"Chatham County","05000US37037",173.748
2017,"Huerfano County","05000US08055",173.7
2015,"Acadia Parish","05000US22001",173.7
2017,"Montgomery County, TN","05000US47125",173.5
2017,"DeKalb County","05000US47041",173.5
2016,"Northumberland County","05000US51133",173.468
2015,"Smith County, TX","05000US48423",173.4
2015,"Monroe County, PA","05000US42089",173.4
2015,"McLennan County, TX","05000US48309",173.4
2016,"Washtenaw County, MI","05000US26161",173.215
2016,"Pike County","05000US42103",173.141
2015,"Christian County","05000US17021",173.0
2015,"Lancaster County, PA","05000US42071",173.0
2016,"Seminole County","05000US13253",172.803
2015,"Webb County, TX","05000US48479",172.8
2016,"Parke County","05000US18121",172.747
2017,"Lincoln County","05000US08073",172.7
2017,"Imperial County, CA","05000US06025",172.6
2017,"Hickman County","05000US21105",172.6
2015,"Henry County","05000US01067",172.6
2016,"Oakland County, MI","05000US26125",172.538
2015,"Anderson County, SC","05000US45007",172.5
2015,"Knox County","05000US17095",172.5
2015,"Newton County, GA","05000US13217",172.4
2016,"Middlesex County, CT","05000US09007",172.384
2016,"Leavenworth County","05000US20103",172.352
2017,"Lanier County","05000US13173",172.3
2017,"McCracken County","05000US21145",172.2
2016,"Shelby County","05000US48419",172.117
2017,"Walton County","05000US12131",172.1
2017,"Waynesboro city","05000US51820",172.0
2016,"Bastrop County","05000US48021",171.776
2016,"Lincoln County","05000US08073",171.711
2017,"Rockingham County","05000US37157",171.7
2016,"Raleigh County","05000US54081",171.642
2017,"St. Mary Parish","05000US22101",171.6
2017,"Wilkinson County","05000US13319",171.6
2017,"Austin County","05000US48015",171.6
2017,"Cannon County","05000US47015",171.5
2015,"Bristol city","05000US51520",171.5
2016,"Huerfano County","05000US08055",171.438
2016,"Nelson County","05000US51125",171.42
2016,"Pinal County, AZ","05000US04021",171.416
2016,"Johnson County, IA","05000US19103",171.374
2015,"Terrebonne Parish, LA","05000US22109",171.3
2017,"Johnson County, IA","05000US19103",171.3
2017,"Jefferson Davis Parish","05000US22053",171.3
2015,"Pike County","05000US42103",171.2
2017,"Cherokee County, GA","05000US13057",171.2
2016,"Houston County, GA","05000US13153",171.161
2017,"Pasco County, FL","05000US12101",171.1
2016,"Wharton County","05000US48481",171.084
2015,"Huntingdon County","05000US42061",171.0
2017,"Etowah County, AL","05000US01055",171.0
2017,"Escambia County","05000US01053",171.0
2015,"DeSoto County, MS","05000US28033",170.8
2017,"Nelson County","05000US51125",170.8
2017,"Neshoba County","05000US28099",170.6
2017,"Greene County","05000US13133",170.6
2015,"Culpeper County","05000US51047",170.5
2016,"Lamar County","05000US13171",170.481
2017,"McDuffie County","05000US13189",170.4
2017,"Moore County","05000US37125",170.3
2015,"Pemiscot County","05000US29155",170.3
2015,"Lee County, AL","05000US01081",170.3
2016,"McKinley County","05000US35031",170.171
2017,"Cabarrus County, NC","05000US37025",169.9
2017,"Onslow County, NC","05000US37133",169.9
2015,"Madison County","05000US48313",169.8
2016,"Jefferson County","05000US54037",169.716
2016,"Wilcox County","05000US01131",169.707
2017,"Choctaw County","05000US28019",169.7
2017,"Spalding County","05000US13255",169.5
2017,"Bethel Census Area","05000US02050",169.2
2017,"Chatham County","05000US37037",169.2
2016,"Trousdale County","05000US47169",169.179
2016,"Lancaster County, PA","05000US42071",169.002
